Index,Date,Currency,Initial, Price (USD) ,GH Repo,ForkEvent,IssuesEvent,PullRequestEvent,WatchEvent,PushEvent, DJIA (USD) , LSE (USD) , Gold (USD) , Oil (USD) 
1,01/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,762.00","7,142.83","1,162.00",54.03
2,02/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,762.00","7,142.83","1,162.00",54.03
3,03/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,881.76","7,177.89","1,162.00",52.33
4,04/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,942.16","7,189.74","1,165.30",53.26
5,05/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,899.29","7,195.31","1,181.30",53.76
6,06/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,963.80","7,210.05","1,173.40",53.99
7,07/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,963.80","7,210.05","1,173.40",53.99
8,08/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,963.80","7,210.05","1,173.40",53.99
9,09/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,887.38","7,237.77","1,184.90",51.96
10,10/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"19,855.53","7,275.47","1,185.50",50.82
11,11/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"19,954.28","7,290.49","1,196.60",52.25
12,12/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"19,891.00","7,292.37","1,199.80",53.01
13,13/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,885.73","7,337.81","1,196.20",52.37
14,14/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"19,885.73","7,337.81","1,196.20",52.37
15,15/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,885.73","7,337.81","1,196.20",52.45
16,16/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,885.73","7,327.13","1,196.20",52.52
17,17/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,826.77","7,220.38","1,212.90",52.48
18,18/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,804.72","7,247.61","1,212.10",51.08
19,19/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,732.40","7,208.44","1,201.50",51.37
20,20/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"19,827.25","7,198.44","1,204.90",52.42
21,21/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"19,827.25","7,198.44","1,204.90",52.42
22,22/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,827.25","7,198.44","1,204.90",52.42
23,23/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"19,799.85","7,151.18","1,215.60",52.75
24,24/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,912.71","7,150.34","1,210.80",53.18
25,25/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,068.51","7,164.43","1,200.50",52.75
26,26/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,100.91","7,161.49","1,192.50",53.78
27,27/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,093.78","7,184.49","1,191.10",53.17
28,28/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,093.78","7,184.49","1,191.10",53.17
29,29/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,093.78","7,184.49","1,191.10",53.17
30,30/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,971.13","7,118.48","1,196.00",52.63
31,31/01/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,864.09","7,099.15","1,211.40",52.81
32,01/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"19,890.94","7,107.65","1,208.30",53.88
33,02/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"19,884.91","7,140.75","1,219.40",53.54
34,03/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,071.46","7,188.30","1,220.80",53.83
35,04/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,071.46","7,188.30","1,220.80",53.83
36,05/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,071.46","7,188.30","1,220.80",53.83
37,06/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,052.42","7,172.15","1,232.10",53.01
38,07/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,090.29","7,186.22","1,236.10",52.17
39,08/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,054.34","7,188.82","1,239.50",52.34
40,09/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"20,172.40","7,229.50","1,236.80",53
41,10/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"20,269.37","7,258.75","1,235.90",53.86
42,11/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,1,2,0,"20,269.37","7,258.75","1,235.90",53.86
43,12/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,1,1,0,"20,269.37","7,258.75","1,235.90",53.86
44,13/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,412.16","7,278.92","1,225.80",52.93
45,14/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,504.41","7,268.56","1,225.40",53.2
46,15/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,611.86","7,302.41","1,233.10",53.11
47,16/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"20,619.77","7,277.92","1,241.60",53.36
48,17/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,624.05","7,299.96","1,239.10",53.4
49,18/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,624.05","7,299.96","1,239.10",53.4
50,19/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,624.05","7,299.96","1,239.10",53.79
51,20/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,624.05","7,299.86","1,239.10",53.97
52,21/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,743.00","7,274.83","1,238.90",54.06
53,22/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,775.60","7,302.25","1,233.30",53.59
54,23/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,810.32","7,271.37","1,251.40",54.45
55,24/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,821.76","7,243.70","1,258.30",53.99
56,25/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,821.76","7,243.70","1,258.30",53.99
57,26/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,821.76","7,243.70","1,258.30",53.99
58,27/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,837.44","7,253.00","1,258.80",54.05
59,28/02/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,812.24","7,263.44","1,253.90",54.01
60,01/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,115.55","7,382.90","1,250.00",53.83
61,02/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,002.97","7,382.35","1,232.90",52.61
62,03/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,005.71","7,374.26","1,226.50",53.33
63,04/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,005.71","7,374.26","1,226.50",53.33
64,05/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,005.71","7,374.26","1,226.50",53.33
65,06/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,954.34","7,350.12","1,225.50",53.2
66,07/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,924.76","7,338.99","1,216.10",53.14
67,08/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,855.73","7,334.61","1,209.40",50.28
68,09/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,858.19","7,314.96","1,203.20",49.28
69,10/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,902.98","7,343.08","1,201.40",48.49
70,11/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,902.98","7,343.08","1,201.40",48.49
71,12/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,902.98","7,343.08","1,201.40",48.49
72,13/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,881.48","7,367.08","1,203.10",48.4
73,14/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,837.37","7,357.85","1,202.60",47.72
74,15/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,950.10","7,368.64","1,200.70",48.86
75,16/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,934.55","7,415.95","1,227.10",48.75
76,17/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"20,914.62","7,424.96","1,230.20",48.78
77,18/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,914.62","7,424.96","1,230.20",48.78
78,19/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,914.62","7,424.96","1,230.20",48.78
79,20/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"20,905.86","7,429.81","1,234.00",48.22
80,21/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,668.01","7,378.34","1,246.50",47.34
81,22/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"20,661.30","7,324.72","1,249.70",48.04
82,23/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,656.58","7,340.71","1,250.10",47.7
83,24/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,596.72","7,336.82","1,251.70",47.97
84,25/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,596.72","7,336.82","1,251.70",47.97
85,26/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,596.72","7,336.82","1,251.70",47.97
86,27/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,550.98","7,293.50","1,258.80",47.73
87,28/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,701.50","7,343.42","1,258.80",48.37
88,29/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,659.32","7,373.72","1,256.80",49.51
89,30/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,728.49","7,369.52","1,248.00",50.35
90,31/03/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,663.22","7,322.92","1,251.20",50.6
91,01/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,663.22","7,322.92","1,251.20",50.6
92,02/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,4,0,"20,663.22","7,322.92","1,251.20",50.6
93,03/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,650.21","7,282.69","1,254.00",50.24
94,04/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,689.24","7,321.82","1,258.40",51.03
95,05/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,648.15","7,331.68","1,248.50",51.15
96,06/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,662.95","7,303.20","1,253.30",51.7
97,07/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,656.10","7,349.37","1,257.30",52.24
98,08/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,656.10","7,349.37","1,257.30",52.24
99,09/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,3,0,"20,656.10","7,349.37","1,257.30",52.24
100,10/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,658.02","7,348.94","1,253.90",53.08
101,11/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,651.30","7,365.50","1,274.20",53.4
102,12/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,591.86","7,348.99","1,278.10",53.11
103,13/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,453.25","7,327.59","1,288.50",53.18
104,14/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,453.25","7,327.59","1,288.50",53.18
105,15/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,453.25","7,327.59","1,288.50",53.18
106,16/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,453.25","7,327.59","1,288.50",53.18
107,17/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"20,636.92","7,327.59","1,291.90",52.65
108,18/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,1,0,0,"20,523.28","7,147.50","1,294.10",52.41
109,19/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"20,404.49","7,114.36","1,283.40",50.44
110,20/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,578.71","7,118.54","1,283.80",50.27
111,21/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"20,547.76","7,114.55","1,289.10",49.62
112,22/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,547.76","7,114.55","1,289.10",49.62
113,23/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,2,0,"20,547.76","7,114.55","1,289.10",49.62
114,24/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,763.89","7,114.55","1,277.50",49.23
115,25/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,996.12","7,264.68","1,267.20",49.56
116,26/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,975.09","7,275.64","1,264.20",49.62
117,27/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,981.33","7,288.72","1,265.90",48.97
118,28/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,2,0,"20,940.51","7,237.17","1,268.30",49.33
119,29/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,940.51","7,203.94","1,268.30",49.33
120,30/04/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,2,0,"20,940.51","7,203.94","1,268.30",49.33
121,01/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,3,0,4,0,"20,913.46","7,203.94","1,255.50",48.84
122,02/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,949.89","7,250.05","1,257.00",47.66
123,03/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,957.90","7,234.53","1,248.50",47.82
124,04/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,951.47","7,248.10","1,228.60",45.52
125,05/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,006.94","7,297.43","1,226.90",46.22
126,06/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,006.94","7,297.43","1,226.90",46.22
127,07/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,1,1,3,1,"21,006.94","7,297.43","1,226.90",46.22
128,08/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,012.28","7,300.86","1,227.10",46.43
129,09/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,2,1,1,0,"20,975.78","7,342.21","1,216.10",45.88
130,10/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"20,943.11","7,385.24","1,218.90",47.33
131,11/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,1,0,1,0,"20,919.42","7,386.63","1,224.20",47.83
132,12/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,896.61","7,435.39","1,227.70",47.84
133,13/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,896.61","7,435.39","1,227.70",47.84
134,14/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"20,896.61","7,435.39","1,227.70",47.84
135,15/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,0,0,"20,981.94","7,454.37","1,230.00",48.85
136,16/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"20,979.75","7,522.03","1,236.40",48.66
137,17/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,3,0,"20,606.93","7,503.47","1,258.70",49.07
138,18/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,1,0,0,0,"20,663.02","7,436.42","1,252.80",49.35
139,19/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"20,804.84","7,470.71","1,253.60",50.33
140,20/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"20,804.84","7,470.71","1,253.60",50.33
141,21/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,1,3,0,"20,804.84","7,470.71","1,253.60",50.33
142,22/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,1,0,3,0,"20,894.83","7,496.34","1,261.40",50.73
143,23/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,4,0,"20,937.91","7,485.29","1,255.50",51.47
144,24/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,2,0,"21,012.42","7,514.90","1,253.10",51.36
145,25/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,1,2,3,0,"21,082.95","7,517.71","1,259.80",48.9
146,26/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,3,0,"21,080.28","7,547.63","1,271.40",49.8
147,27/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,1,0,0,0,"21,080.28","7,547.63","1,271.40",49.8
148,28/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"21,080.28","7,547.63","1,271.40",49.94
149,29/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,080.28","7,547.63","1,271.40",49.97
150,30/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,029.47","7,526.51","1,265.70",49.66
151,31/05/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,1,1,0,"21,008.65","7,519.95","1,275.40",48.32
152,01/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,1,0,0,"21,144.18","7,543.77","1,270.10",48.36
153,02/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,1,0,"21,206.29","7,547.63","1,280.20",47.66
154,03/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,206.29","7,547.63","1,280.20",47.66
155,04/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,3,0,"21,206.29","7,547.63","1,280.20",47.66
156,05/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,1,0,2,0,"21,184.04","7,525.76","1,282.70",47.4
157,06/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,3,0,"21,136.23","7,524.95","1,297.50",48.19
158,07/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,2,0,"21,173.69","7,478.62","1,293.20",45.72
159,08/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,182.53","7,449.98","1,279.50",45.64
160,09/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,271.97","7,527.33","1,271.40",45.83
161,10/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,3,0,0,1,0,"21,271.97","7,527.33","1,271.40",45.83
162,11/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,271.97","7,527.33","1,271.40",45.83
163,12/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,235.67","7,511.87","1,268.90",46.08
164,13/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,328.47","7,500.44","1,268.60",46.46
165,14/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"21,374.56","7,474.40","1,275.90",44.73
166,15/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,359.90","7,419.36","1,254.60",44.46
167,16/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"21,384.28","7,463.54","1,256.50",44.74
168,17/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"21,384.28","7,463.54","1,256.50",44.74
169,18/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,384.28","7,463.54","1,256.50",44.74
170,19/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"21,528.99","7,523.81","1,246.70",44.2
171,20/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,3,0,0,3,0,"21,467.14","7,472.71","1,243.50",43.23
172,21/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,1,0,2,0,"21,410.03","7,447.79","1,245.80",42.53
173,22/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,2,0,"21,397.29","7,439.29","1,249.40",42.74
174,23/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,394.76","7,424.13","1,256.40",43.01
175,24/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,3,0,"21,394.76","7,424.13","1,256.40",43.01
176,25/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,1,3,1,"21,394.76","7,424.13","1,256.40",43.01
177,26/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,409.55","7,446.80","1,246.40",43.38
178,27/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,3,0,"21,310.66","7,434.36","1,246.90",44.24
179,28/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,454.61","7,387.80","1,249.10",44.74
180,29/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,287.03","7,350.32","1,245.80",44.93
181,30/06/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,349.63","7,312.72","1,242.30",46.04
182,01/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,349.63","7,312.72","1,242.30",46.04
183,02/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,349.63","7,312.72","1,242.30",46.04
184,03/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,479.27","7,377.09","1,219.20",47.07
185,04/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,3,0,"21,479.27","7,357.23","1,219.20",47.13
186,05/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,478.17","7,367.60","1,221.70",45.13
187,06/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,320.04","7,337.28","1,223.30",45.52
188,07/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,414.34","7,350.92","1,209.70",44.23
189,08/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"21,414.34","7,350.92","1,209.70",44.23
190,09/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,414.34","7,350.92","1,209.70",44.23
191,10/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,2,0,"21,408.52","7,370.03","1,213.20",44.4
192,11/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,1,0,"21,409.07","7,329.76","1,214.70",45.04
193,12/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,3,0,"21,532.14","7,416.93","1,219.10",45.49
194,13/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,553.09","7,413.44","1,217.30",46.08
195,14/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"21,637.74","7,378.39","1,227.50",46.54
196,15/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,0,0,"21,637.74","7,378.39","1,227.50",46.54
197,16/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,637.74","7,378.39","1,227.50",46.54
198,17/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,629.72","7,404.13","1,233.70",46.02
199,18/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,0,0,2,0,"21,574.73","7,390.22","1,241.90",46.4
200,19/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,2,0,"21,640.75","7,430.91","1,242.00",47.12
201,20/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,0,0,"21,611.78","7,487.87","1,245.50",46.79
202,21/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,2,2,0,11,0,"21,580.07","7,452.91","1,261.00",45.77
203,22/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,0,0,0,7,0,"21,580.07","7,452.91","1,261.00",45.77
204,23/07/2017,Dogecoin,DOGE,0,dogecoin/dogecoin,1,0,0,1,0,"21,580.07","7,452.91","1,261.00",45.77
